167585, 0, 14.3430467654
202684, 0, 7.60162708815
162020, 0, 4.39435048058
150616, 0, 6.44266008399
144654, 0, 10.0120157623
164547, 0, 9.04533787009
197994, 0, 4.58076171217
152675, 0, 6.11271637272
203375, 0, 10.2051777787
173716, 0, 6.11271637272
147287, 0, 10.1161805575
152381, 0, 6.03308650489
152278, 0, 4.87322553758
151515, 0, 6.51484214428
170833, 0, 4.97794917425
146286, 0, 7.50130040118
185668, 0, 8.8184437451
197488, 0, 9.93367140488
142186, 0, 6.60408540216
175800, 0, 6.28011355
189834, 0, 18.5173622639
178630, 0, 8.08055445857
189773, 0, 8.14694635828
157441, 0, 7.41790131284
153195, 0, 6.31686341348
152294, 0, 11.5816169707
193838, 0, 6.50084038028
191755, 0, 4.24667309952
191523, 0, 10.4299103202
149244, 0, 5.08801460531
187959, 0, 7.92913030262
141291, 0, 6.99053297176
142550, 0, 4.18893515138
154804, 0, 9.11223567323
149192, 0, 6.71111927306
186042, 0, 4.81885765903
179603, 0, 13.5377913107
184522, 0, 6.30050121252
173524, 0, 8.67403344351
191638, 0, 18.7926888219
196982, 0, 8.46759423089
155038, 0, 10.450708214
163243, 0, 7.73318150225
136234, 0, 9.27147422752
196743, 0, 7.8847278859
147315, 0, 5.77341952079
151961, 0, 9.92243089988
150208, 0, 8.57110518779
165125, 0, 4.4982802827
156275, 0, 6.99630595276
171364, 0, 10.812216097
183698, 0, 7.54604246675
203268, 0, 8.50228348308
164677, 0, 5.74116626668
198966, 0, 9.20661301954
170662, 0, 10.7337047372
144806, 0, 8.75028026548
167003, 0, 8.37241184088
152217, 0, 6.05264783293
135640, 0, 9.34796863061
136045, 0, 6.4715820236
183088, 0, 12.7191324766
181317, 0, 7.44425058832
164395, 0, 9.93104121469
153901, 0, 6.28358938785
179904, 0, 7.66612388892
196003, 0, 9.95426166217
153030, 0, 13.1256481624
139920, 0, 7.53681078363
148863, 0, 6.11271637272
167423, 0, 7.76451260863
178646, 0, 8.50637517362
164007, 0, 6.54578315075
164171, 0, 7.96857396778
145472, 0, 6.99546941035
138350, 0, 7.04322569393
184250, 0, 8.89446510148
181407, 0, 8.12430657676
189442, 0, 14.1610781325
188370, 0, 9.22071666856
198241, 0, 10.421647511
141624, 0, 9.23094628047
138954, 0, 4.18893515138
143619, 0, 10.4921090851
154113, 0, 10.8693596392
147451, 0, 8.91394876276
169806, 0, 8.66854989767
170985, 0, 13.9847045766
144279, 0, 7.23948692317
170760, 0, 10.7478627792
173686, 0, 11.1305792299
184972, 0, 5.57955309619
163491, 0, 10.5591091922
182251, 0, 8.93567199191
138880, 0, 3.54382574279
192608, 0, 9.67567473586
136387, 0, 7.41265908367
176915, 0, 8.10110418734
167991, 0, 7.64486548123
144836, 0, 4.18893515138
145644, 0, 9.41771782923
189630, 0, 10.6820494214
142794, 0, 11.1691807213
158014, 0, 4.14205773781
181691, 0, 10.279436852
170726, 0, 8.81382637646
163269, 0, 10.5348362673
153230, 0, 4.18893515138
140351, 0, 10.4495376727
179340, 0, 9.24501095085
184996, 0, 6.11271637272
169808, 0, 8.38354981201
169867, 0, 8.32229026505
144505, 0, 8.87385943713
162062, 0, 6.59492499752
148441, 0, 9.91974086747
183003, 0, 23.4234229308
149766, 0, 4.14613829873
143344, 0, 6.11271637272
141697, 0, 9.77819152277
147031, 0, 6.79784907623
138454, 0, 14.520385404
193626, 0, 4.81980307563
143021, 0, 5.86052193867
147560, 0, 12.5669527745
151536, 0, 9.4590798287
188539, 0, 20.4162343711
183965, 0, 9.57756464021
185405, 0, 11.1407183791
178887, 0, 10.0481001098
193335, 0, 3.56708324567
200599, 0, 5.61798536776
169991, 0, 8.55878265676
139878, 0, 3.02598781583
161847, 0, 4.87322553758
183463, 0, 12.6797111021
193684, 0, 11.3576088584
